"","gender","province","education","age","vote","age_factor","vote_liberal","vote_conservative","vote_ndp"
"23564","Female","Ontario","College",20,"NDP","0-20",0,0,1
"23565","Male","Quebec","Bachelor's Degree",44,"NDP","41-60",0,0,1
"23566","Female","Alberta","Bachelor's Degree",28,"Conservative Party","21-40",0,1,0
"23567","Male","Ontario","College",44,"Conservative Party","41-60",0,1,0
"23568","Female","Ontario","Bachelor's Degree",25,"Liberal Party","21-40",1,0,0
"23569","Female","Ontario","College",57,"Liberal Party","41-60",1,0,0
"23570","Male","British Columbia","Bachelor's Degree",45,"Liberal Party","41-60",1,0,0
"23571","Female","Ontario","Bachelor's Degree",36,"NDP","21-40",0,0,1
"23572","Male","Ontario","Highschool",56,"Green Party","41-60",0,0,0
"23573","Female","Ontario","College",27,"Liberal Party","21-40",1,0,0
"23574","Male","Ontario","Bachelor's Degree",44,"Liberal Party","41-60",1,0,0
"23575","Female","Ontario","Highschool",19,"NDP","0-20",0,0,1
"23576","Female","British Columbia","Bachelor's Degree",65,"NDP","61-80",0,0,1
"23577","Male","Ontario","Bachelor's Degree",40,"Liberal Party","21-40",1,0,0
"23578","Male","Ontario","Above Bachelor's",32,"NDP","21-40",0,0,1
"23579","Female","Ontario","Bachelor's Degree",26,"Green Party","21-40",0,0,0
"23580","Female","Ontario","Highschool",62,"Other Party","61-80",0,0,0
"23581","Female","Alberta","Highschool",22,"Conservative Party","21-40",0,1,0
"23582","Female","Quebec","Above Bachelor's",45,"Other Party","41-60",0,0,0
"23583","Female","Alberta","Above Bachelor's",46,"Conservative Party","41-60",0,1,0
"23584","Female","Ontario","Highschool",60,"Green Party","41-60",0,0,0
"23585","Male","Ontario","Bachelor's Degree",50,"Conservative Party","41-60",0,1,0
"23586","Male","Quebec","Highschool",71,"Liberal Party","61-80",1,0,0
"23587","Female","Quebec","College",46,"Bloc Quebecois","41-60",0,0,0
"23588","Female","Ontario","Bachelor's Degree",24,"NDP","21-40",0,0,1
"23589","Female","Ontario","College",38,"Other Party","21-40",0,0,0
"23590","Female","British Columbia","Bachelor's Degree",52,"Green Party","41-60",0,0,0
"23591","Male","Ontario","Highschool",39,"Conservative Party","21-40",0,1,0
"23592","Male","Manitoba","College",66,"Conservative Party","61-80",0,1,0
"23593","Male","Ontario","Highschool",64,"NDP","61-80",0,0,1
"23594","Male","Ontario","Highschool",48,"Green Party","41-60",0,0,0
"23595","Female","Ontario","Bachelor's Degree",47,"Green Party","41-60",0,0,0
"23596","Female","Ontario","College",35,"NDP","21-40",0,0,1
"23597","Male","Ontario","Bachelor's Degree",71,"Liberal Party","61-80",1,0,0
"23598","Male","Ontario","Highschool",24,"Liberal Party","21-40",1,0,0
"23599","Female","British Columbia","College",53,"NDP","41-60",0,0,1
"23600","Male","Alberta","Bachelor's Degree",52,"Liberal Party","41-60",1,0,0
"23601","Female","Ontario","Less than highschool",66,"NDP","61-80",0,0,1
"23602","Female","Ontario","Highschool",44,"Liberal Party","41-60",1,0,0
"23603","Male","Ontario","Above Bachelor's",38,"Liberal Party","21-40",1,0,0
"23604","Female","Ontario","Bachelor's Degree",30,"Green Party","21-40",0,0,0
"23605","Male","Quebec","Highschool",19,"Liberal Party","0-20",1,0,0
"23606","Female","Ontario","Bachelor's Degree",48,"Green Party","41-60",0,0,0
"23607","Female","Ontario","Highschool",23,"NDP","21-40",0,0,1
"23608","Male","Ontario","Highschool",64,"NDP","61-80",0,0,1
"23609","Female","British Columbia","College",38,"Green Party","21-40",0,0,0
"23610","Male","Ontario","Highschool",82,"Conservative Party","81+",0,1,0
"23611","Male","Ontario","Bachelor's Degree",24,"Liberal Party","21-40",1,0,0
"23612","Male","Ontario","Bachelor's Degree",54,"NDP","41-60",0,0,1
"23613","Female","Ontario","Bachelor's Degree",40,"Green Party","21-40",0,0,0
"23614","Female","Ontario","Above Bachelor's",64,"Liberal Party","61-80",1,0,0
"23615","Male","Ontario","Highschool",45,"Conservative Party","41-60",0,1,0
"23616","Female","Ontario","Bachelor's Degree",31,"Liberal Party","21-40",1,0,0
"23617","Female","Alberta","Highschool",54,"Conservative Party","41-60",0,1,0
"23618","Male","Ontario","Bachelor's Degree",40,"NDP","21-40",0,0,1
"23619","Female","Ontario","Bachelor's Degree",52,"Liberal Party","41-60",1,0,0
"23620","Female","Manitoba","Bachelor's Degree",53,"Liberal Party","41-60",1,0,0
"23621","Female","Ontario","Above Bachelor's",33,"NDP","21-40",0,0,1
"23622","Female","Ontario","Bachelor's Degree",31,"Other Party","21-40",0,0,0
"23623","Female","Ontario","Above Bachelor's",51,"Other Party","41-60",0,0,0
"23624","Female","British Columbia","Bachelor's Degree",32,"Other Party","21-40",0,0,0
"23625","Female","Quebec","Bachelor's Degree",41,"Conservative Party","41-60",0,1,0
"23626","Female","Manitoba","Above Bachelor's",34,"NDP","21-40",0,0,1
"23627","Male","Ontario","Bachelor's Degree",21,"Liberal Party","21-40",1,0,0
"23628","Male","Ontario","College",46,"Green Party","41-60",0,0,0
"23629","Female","Ontario","Bachelor's Degree",39,"NDP","21-40",0,0,1
"23630","Male","Ontario","College",57,"Conservative Party","41-60",0,1,0
"23631","Female","Quebec","Above Bachelor's",98,"Other Party","81+",0,0,0
"23632","Female","Ontario","Bachelor's Degree",25,"Conservative Party","21-40",0,1,0
"23633","Male","Ontario","College",59,"Liberal Party","41-60",1,0,0
"23634","Female","British Columbia","College",24,"NDP","21-40",0,0,1
"23635","Female","Manitoba","Bachelor's Degree",32,"Conservative Party","21-40",0,1,0
"23636","Male","Quebec","Bachelor's Degree",47,"Bloc Quebecois","41-60",0,0,0
"23637","Male","Manitoba","Above Bachelor's",32,"Conservative Party","21-40",0,1,0
"23638","Female","Quebec","Bachelor's Degree",38,"Liberal Party","21-40",1,0,0
"23639","Male","Ontario","Bachelor's Degree",73,"Liberal Party","61-80",1,0,0
"23640","Female","Alberta","Bachelor's Degree",56,"Conservative Party","41-60",0,1,0
"23641","Male","Alberta","College",29,"Conservative Party","21-40",0,1,0
"23642","Female","Quebec","Highschool",23,"Green Party","21-40",0,0,0
"23643","Male","Ontario","Above Bachelor's",34,"Liberal Party","21-40",1,0,0
"23644","Female","Alberta","Highschool",19,"NDP","0-20",0,0,1
"23645","Female","Alberta","Highschool",62,"Conservative Party","61-80",0,1,0
"23646","Female","Ontario","Above Bachelor's",37,"Other Party","21-40",0,0,0
"23647","Male","Ontario","Bachelor's Degree",54,"Liberal Party","41-60",1,0,0
"23648","Female","Alberta","Bachelor's Degree",77,"Liberal Party","61-80",1,0,0
"23649","Female","Quebec","Bachelor's Degree",39,"Other Party","21-40",0,0,0
"23650","Female","Ontario","College",33,"NDP","21-40",0,0,1
"23651","Female","Quebec","Above Bachelor's",38,"Liberal Party","21-40",1,0,0
"23652","Female","Ontario","Bachelor's Degree",54,"Liberal Party","41-60",1,0,0
"23653","Male","Ontario","College",58,"NDP","41-60",0,0,1
"23654","Female","Quebec","Highschool",42,"Liberal Party","41-60",1,0,0
"23655","Female","Ontario","Highschool",31,"Liberal Party","21-40",1,0,0
"23656","Female","Ontario","Highschool",62,"Conservative Party","61-80",0,1,0
"23657","Female","Saskatchewan","College",74,"Conservative Party","61-80",0,1,0
"23658","Female","Quebec","Above Bachelor's",25,"NDP","21-40",0,0,1
"23659","Male","British Columbia","Highschool",61,"Green Party","61-80",0,0,0
"23660","Male","Ontario","Above Bachelor's",55,"Conservative Party","41-60",0,1,0
"23661","Female","Ontario","Less than highschool",45,"Conservative Party","41-60",0,1,0
"23662","Female","Ontario","Bachelor's Degree",57,"Conservative Party","41-60",0,1,0
"23663","Female","Ontario","Bachelor's Degree",56,"Other Party","41-60",0,0,0
"23664","Female","Ontario","Bachelor's Degree",26,"NDP","21-40",0,0,1
"23665","Female","Quebec","Bachelor's Degree",47,"NDP","41-60",0,0,1
"23666","Male","Ontario","College",70,"NDP","61-80",0,0,1
"23667","Female","Quebec","Highschool",21,"Other Party","21-40",0,0,0
"23668","Male","Quebec","Above Bachelor's",27,"Liberal Party","21-40",1,0,0
"23669","Male","Ontario","Highschool",70,"Green Party","61-80",0,0,0
"23670","Male","Quebec","College",49,"Other Party","41-60",0,0,0
"23671","Female","Saskatchewan","Bachelor's Degree",28,"Conservative Party","21-40",0,1,0
"23672","Female","Quebec","College",44,"Bloc Quebecois","41-60",0,0,0
"23673","Female","British Columbia","College",58,"Conservative Party","41-60",0,1,0
"23674","Male","Ontario","Highschool",62,"Conservative Party","61-80",0,1,0
"23675","Male","Ontario","Bachelor's Degree",42,"Conservative Party","41-60",0,1,0
"23676","Male","Quebec","Above Bachelor's",57,"Liberal Party","41-60",1,0,0
"23677","Male","British Columbia","College",61,"NDP","61-80",0,0,1
"23678","Male","British Columbia","Bachelor's Degree",36,"NDP","21-40",0,0,1
"23679","Male","Ontario","Bachelor's Degree",38,"Liberal Party","21-40",1,0,0
"23680","Female","Ontario","Bachelor's Degree",21,"NDP","21-40",0,0,1
"23681","Male","Ontario","Highschool",65,"NDP","61-80",0,0,1
"23682","Female","Manitoba","Bachelor's Degree",49,"NDP","41-60",0,0,1
"23683","Male","British Columbia","Above Bachelor's",76,"Green Party","61-80",0,0,0
"23684","Female","British Columbia","Bachelor's Degree",44,"NDP","41-60",0,0,1
"23685","Male","Alberta","College",67,"Conservative Party","61-80",0,1,0
"23686","Female","Alberta","Highschool",49,"NDP","41-60",0,0,1
"23687","Female","British Columbia","College",51,"Liberal Party","41-60",1,0,0
"23688","Male","Alberta","Above Bachelor's",51,"Conservative Party","41-60",0,1,0
"23689","Female","Quebec","Bachelor's Degree",58,"NDP","41-60",0,0,1
"23690","Female","Quebec","Highschool",37,"Other Party","21-40",0,0,0
"23691","Female","Manitoba","Bachelor's Degree",46,"Conservative Party","41-60",0,1,0
"23692","Male","British Columbia","Bachelor's Degree",28,"NDP","21-40",0,0,1
"23693","Female","Alberta","Bachelor's Degree",47,"Other Party","41-60",0,0,0
"23694","Male","Manitoba","College",25,"Other Party","21-40",0,0,0
"23695","Female","Ontario","Highschool",49,"Other Party","41-60",0,0,0
"23696","Female","British Columbia","Bachelor's Degree",26,"Liberal Party","21-40",1,0,0
"23697","Female","British Columbia","Highschool",29,"NDP","21-40",0,0,1
"23698","Female","Ontario","Less than highschool",37,"Other Party","21-40",0,0,0
"23699","Male","Alberta","Highschool",63,"Conservative Party","61-80",0,1,0
"23700","Female","Ontario","Above Bachelor's",46,"Conservative Party","41-60",0,1,0
"23701","Female","British Columbia","College",57,"Conservative Party","41-60",0,1,0
"23702","Female","Alberta","Highschool",31,"NDP","21-40",0,0,1
"23703","Female","Ontario","Bachelor's Degree",49,"Liberal Party","41-60",1,0,0
"23704","Female","Quebec","Less than highschool",30,"Other Party","21-40",0,0,0
"23705","Female","Quebec","Highschool",25,"Bloc Quebecois","21-40",0,0,0
"23706","Female","British Columbia","Less than highschool",19,"Other Party","0-20",0,0,0
"23707","Female","Ontario","Bachelor's Degree",29,"NDP","21-40",0,0,1
"23708","Female","Alberta","Bachelor's Degree",54,"Conservative Party","41-60",0,1,0
"23709","Female","British Columbia","Highschool",41,"Green Party","41-60",0,0,0
"23710","Male","Ontario","Highschool",41,"NDP","41-60",0,0,1
"23711","Female","Alberta","College",42,"Conservative Party","41-60",0,1,0
"23712","Male","British Columbia","Less than highschool",19,"Liberal Party","0-20",1,0,0
"23713","Female","Alberta","Bachelor's Degree",42,"Conservative Party","41-60",0,1,0
"23714","Female","Ontario","College",73,"Liberal Party","61-80",1,0,0
"23715","Male","Ontario","College",63,"Liberal Party","61-80",1,0,0
"23716","Female","Ontario","College",42,"NDP","41-60",0,0,1
"23717","Female","British Columbia","Bachelor's Degree",25,"NDP","21-40",0,0,1
"23718","Male","Quebec","College",68,"Other Party","61-80",0,0,0
"23719","Male","Quebec","Highschool",26,"Liberal Party","21-40",1,0,0
"23720","Female","British Columbia","Bachelor's Degree",53,"Conservative Party","41-60",0,1,0
"23721","Female","Ontario","College",31,"Other Party","21-40",0,0,0
"23722","Female","Ontario","Above Bachelor's",43,"Liberal Party","41-60",1,0,0
"23723","Male","Nova Scotia","Above Bachelor's",44,"NDP","41-60",0,0,1
"23724","Female","Ontario","Bachelor's Degree",50,"Liberal Party","41-60",1,0,0
"23725","Male","Quebec","College",60,"Liberal Party","41-60",1,0,0
"23726","Female","Ontario","College",54,"Liberal Party","41-60",1,0,0
"23727","Female","Saskatchewan","Bachelor's Degree",30,"Conservative Party","21-40",0,1,0
"23728","Female","British Columbia","Highschool",18,"NDP","0-20",0,0,1
"23729","Female","Ontario","Above Bachelor's",41,"Green Party","41-60",0,0,0
"23730","Female","Ontario","College",49,"Other Party","41-60",0,0,0
"23731","Female","Ontario","Above Bachelor's",41,"Liberal Party","41-60",1,0,0
"23732","Female","Ontario","Highschool",22,"NDP","21-40",0,0,1
"23733","Female","Quebec","Highschool",61,"Liberal Party","61-80",1,0,0
"23734","Female","Ontario","Bachelor's Degree",52,"Liberal Party","41-60",1,0,0
"23735","Female","Ontario","Bachelor's Degree",52,"Green Party","41-60",0,0,0
"23736","Female","Ontario","Bachelor's Degree",51,"Conservative Party","41-60",0,1,0
"23737","Female","British Columbia","College",33,"Conservative Party","21-40",0,1,0
"23738","Female","Alberta","Less than highschool",30,"Liberal Party","21-40",1,0,0
"23739","Female","Quebec","Highschool",63,"Bloc Quebecois","61-80",0,0,0
"23740","Female","British Columbia","College",38,"Other Party","21-40",0,0,0
"23741","Female","Ontario","Highschool",67,"Conservative Party","61-80",0,1,0
"23742","Male","Ontario","College",72,"Liberal Party","61-80",1,0,0
"23743","Male","Ontario","Highschool",66,"Conservative Party","61-80",0,1,0
"23744","Male","Ontario","College",59,"Conservative Party","41-60",0,1,0
"23745","Female","Ontario","College",50,"NDP","41-60",0,0,1
"23746","Female","Quebec","Bachelor's Degree",61,"Conservative Party","61-80",0,1,0
"23747","Female","Ontario","College",63,"Conservative Party","61-80",0,1,0
"23748","Male","Alberta","Highschool",42,"Conservative Party","41-60",0,1,0
"23749","Female","Ontario","Highschool",34,"Conservative Party","21-40",0,1,0
"23750","Female","Ontario","Highschool",34,"Other Party","21-40",0,0,0
"23751","Female","Ontario","Highschool",32,"NDP","21-40",0,0,1
"23752","Male","Ontario","College",42,"NDP","41-60",0,0,1
"23753","Male","Quebec","Bachelor's Degree",37,"Other Party","21-40",0,0,0
"23754","Female","Quebec","Bachelor's Degree",29,"Conservative Party","21-40",0,1,0
"23755","Male","Manitoba","Bachelor's Degree",49,"Liberal Party","41-60",1,0,0
"23756","Male","Quebec","Above Bachelor's",68,"Bloc Quebecois","61-80",0,0,0
"23757","Male","Quebec","Bachelor's Degree",54,"Other Party","41-60",0,0,0
"23758","Female","Quebec","Highschool",53,"Bloc Quebecois","41-60",0,0,0
"23759","Male","Ontario","Bachelor's Degree",58,"Conservative Party","41-60",0,1,0
"23760","Male","Alberta","Bachelor's Degree",50,"Conservative Party","41-60",0,1,0
"23761","Female","Quebec","Above Bachelor's",41,"Conservative Party","41-60",0,1,0
"23762","Female","Quebec","Bachelor's Degree",33,"NDP","21-40",0,0,1
"23763","Female","Prince Edward Island","College",30,"NDP","21-40",0,0,1
"23764","Female","Quebec","Highschool",62,"Other Party","61-80",0,0,0
"23765","Female","Ontario","College",44,"Green Party","41-60",0,0,0
"23766","Female","Ontario","Highschool",49,"Green Party","41-60",0,0,0
"23767","Male","Alberta","Bachelor's Degree",70,"Conservative Party","61-80",0,1,0
"23768","Male","Ontario","Above Bachelor's",50,"Other Party","41-60",0,0,0
"23769","Female","Newfoundland and Labrador","Bachelor's Degree",35,"NDP","21-40",0,0,1
"23770","Female","Nova Scotia","Bachelor's Degree",38,"Other Party","21-40",0,0,0
"23771","Female","Manitoba","Highschool",41,"Other Party","41-60",0,0,0
"23772","Female","Ontario","College",39,"NDP","21-40",0,0,1
"23773","Female","Ontario","Bachelor's Degree",69,"NDP","61-80",0,0,1
"23774","Female","Ontario","Above Bachelor's",34,"Liberal Party","21-40",1,0,0
"23775","Female","Ontario","Bachelor's Degree",19,"Green Party","0-20",0,0,0
"23776","Female","Quebec","Above Bachelor's",61,"Liberal Party","61-80",1,0,0
"23777","Male","Ontario","Less than highschool",44,"Conservative Party","41-60",0,1,0
"23778","Male","Ontario","Bachelor's Degree",59,"Other Party","41-60",0,0,0
"23779","Female","Quebec","Bachelor's Degree",38,"Conservative Party","21-40",0,1,0
"23780","Male","Quebec","Bachelor's Degree",58,"NDP","41-60",0,0,1
"23781","Female","Ontario","Bachelor's Degree",25,"Conservative Party","21-40",0,1,0
"23782","Female","Manitoba","Above Bachelor's",34,"NDP","21-40",0,0,1
"23783","Female","Quebec","Highschool",58,"Bloc Quebecois","41-60",0,0,0
"23784","Male","Ontario","Less than highschool",61,"Conservative Party","61-80",0,1,0
"23785","Female","Saskatchewan","Bachelor's Degree",49,"NDP","41-60",0,0,1
"23786","Male","Ontario","College",67,"Conservative Party","61-80",0,1,0
"23787","Female","Ontario","Bachelor's Degree",59,"Other Party","41-60",0,0,0
"23788","Female","Quebec","College",44,"Liberal Party","41-60",1,0,0
"23789","Female","British Columbia","Bachelor's Degree",48,"Liberal Party","41-60",1,0,0
"23790","Male","Quebec","Bachelor's Degree",37,"Bloc Quebecois","21-40",0,0,0
"23791","Male","Saskatchewan","Highschool",55,"Conservative Party","41-60",0,1,0
"23792","Female","Ontario","Bachelor's Degree",50,"Liberal Party","41-60",1,0,0
"23793","Female","Quebec","College",44,"Conservative Party","41-60",0,1,0
"23794","Female","Quebec","College",46,"Liberal Party","41-60",1,0,0
"23795","Female","Alberta","Bachelor's Degree",39,"Conservative Party","21-40",0,1,0
